Date,Composants de coûts,Devise,Type de données,Source de données,Commerce extérieur,Indicateur,Marché,Produit,Groupe de produits,Système de production,Provenance du produit,Propriétés du produit,Sous-groupe de produits,Région de vente,Unité,Mode d’utilisation,Echelon de création de valeur_Détail,Echelon de création de valeur ,Prix
06-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Fromage à raclette,Fromage,Conventionnel,NA,NA,Fromage à raclette,NA,kg,NA,À partir du commerce de détail,Consommation,22.16
06-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink UHT,Lait de consommation,Bio,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.82
06-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tête de Moine,Fromage,Conventionnel,NA,NA,Tête de Moine,NA,kg,NA,À partir du commerce de détail,Consommation,21.32
06-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Mozzarella,Fromage,Bio,NA,NA,Mozzarella,NA,kg,NA,À partir du commerce de détail,Consommation,14.266667
06-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Brie CH 45%,Fromage,Bio,NA,NA,Brie CH 45%,NA,kg,NA,À partir du commerce de détail,Consommation,21.944444
06-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère surchoix,Fromage,Conventionnel,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,19.77
06-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait écrémé UHT,Lait de consommation,Conventionnel,NA,NA,Lait écrémé,NA,Litre,NA,À partir du commerce de détail,Consommation,1.54
06-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier UHT,Lait de consommation,Bio,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.82
06-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Appenzell doux,Fromage,Conventionnel,NA,NA,Appenzell,NA,kg,NA,À partir du commerce de détail,Consommation,16.83
06-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre à rôtir,Beurre,Conventionnel,NA,NA,Beurre à rôtir,NA,kg,NA,À partir du commerce de détail,Consommation,17.711111
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de choix,Beurre,Bio,NA,NA,Beurre de choix,NA,kg,NA,À partir du commerce de détail,Consommation,18.95
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt aux fruits,Yogourt,Conventionnel,NA,NA,"Yogourt, autres fruits",NA,kg,NA,À partir du commerce de détail,Consommation,3.055556
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème à café UHT 15%,Crème,Conventionnel,NA,NA,Crème à café,NA,Litre,NA,À partir du commerce de détail,Consommation,3.7
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt nature,Yogourt,Conventionnel,NA,NA,Yogourt nature,NA,kg,NA,À partir du commerce de détail,Consommation,2.388889
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier UHT,Lait de consommation,Conventionnel,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.34
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème entière UHT 35%,Crème,Conventionnel,NA,NA,Crème entière,NA,Litre,NA,À partir du commerce de détail,Consommation,6.86
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de choix,Beurre,Conventionnel,NA,NA,Beurre de choix,NA,kg,NA,À partir du commerce de détail,Consommation,15.2
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Cottage cheese nature 15%,Fromage,Conventionnel,NA,NA,Cottage cheese,NA,kg,NA,À partir du commerce de détail,Consommation,7.85
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Fromage à pâte molle, croûte mixte",Fromage,Conventionnel,NA,NA,"Fromage à pâte molle, croûte mixte",NA,kg,NA,À partir du commerce de détail,Consommation,22.8
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère doux,Fromage,Conventionnel,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,16.56
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier UHT,Lait de consommation,Bio,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.82
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Emmentaler surchoix,Fromage,Conventionnel,NA,NA,Emmentaler,NA,kg,NA,À partir du commerce de détail,Consommation,18.52
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt aux fruits,Yogourt,Bio,NA,NA,"Yogourt, autres fruits",NA,kg,NA,À partir du commerce de détail,Consommation,4.111111
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait écrémé UHT,Lait de consommation,Conventionnel,NA,NA,Lait écrémé,NA,Litre,NA,À partir du commerce de détail,Consommation,1.54
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Edamer CH,Fromage,Conventionnel,NA,NA,Edamer CH,NA,kg,NA,À partir du commerce de détail,Consommation,15.07
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit doux,Fromage,Conventionnel,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,13.98
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier pasteurisé,Lait de consommation,Conventionnel,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.49
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre à rôtir,Beurre,Conventionnel,NA,NA,Beurre à rôtir,NA,kg,NA,À partir du commerce de détail,Consommation,17.711111
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Appenzell doux,Fromage,Conventionnel,NA,NA,Appenzell,NA,kg,NA,À partir du commerce de détail,Consommation,16.38
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tomme,Fromage,Conventionnel,NA,NA,Tomme,NA,kg,NA,À partir du commerce de détail,Consommation,17.9
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère,Fromage,Bio,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,21.92
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Fromage à raclette,Fromage,Conventionnel,NA,NA,Fromage à raclette,NA,kg,NA,À partir du commerce de détail,Consommation,21.9
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Demi-crème UHT 25%,Crème,Conventionnel,NA,NA,Demi-crème,NA,Litre,NA,À partir du commerce de détail,Consommation,5.02
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Brie CH 45%,Fromage,Conventionnel,NA,NA,Brie CH 45%,NA,kg,NA,À partir du commerce de détail,Consommation,17.833333
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de cuisine (Le Beurre),Beurre,Conventionnel,NA,NA,Beurre de cuisine,NA,kg,NA,À partir du commerce de détail,Consommation,12.56
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère surchoix,Fromage,Conventionnel,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,19.26
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Camembert 60%,Fromage,Conventionnel,NA,NA,Camembert 60%,NA,kg,NA,À partir du commerce de détail,Consommation,18.96
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink pasteurisé,Lait de consommation,Conventionnel,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.47
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Brie CH 45%,Fromage,Bio,NA,NA,Brie CH 45%,NA,kg,NA,À partir du commerce de détail,Consommation,21.944444
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Emmentaler doux,Fromage,Conventionnel,NA,NA,Emmentaler,NA,kg,NA,À partir du commerce de détail,Consommation,15.45
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink UHT,Lait de consommation,Conventionnel,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.3
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Vacherin fribourgeois,Fromage,Conventionnel,NA,NA,Vacherin fribourgeois,NA,kg,NA,À partir du commerce de détail,Consommation,19.56
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème entière UHT 35%,Crème,Bio,NA,NA,Crème entière,NA,Litre,NA,À partir du commerce de détail,Consommation,13.2
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit,Fromage,Bio,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,19.87
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tête de Moine,Fromage,Conventionnel,NA,NA,Tête de Moine,NA,kg,NA,À partir du commerce de détail,Consommation,20.63
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Appenzell surchoix,Fromage,Conventionnel,NA,NA,Appenzell,NA,kg,NA,À partir du commerce de détail,Consommation,18.16
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Emmentaler,Fromage,Bio,NA,NA,Emmentaler,NA,kg,NA,À partir du commerce de détail,Consommation,19.16
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Sbrinz,Fromage,Conventionnel,NA,NA,Sbrinz,NA,kg,NA,À partir du commerce de détail,Consommation,22.82
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit surchoix,Fromage,Conventionnel,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,16.69
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier pasteurisé,Lait de consommation,Bio,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.78
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink pasteurisé,Lait de consommation,Bio,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.78
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Mozzarella,Fromage,Conventionnel,NA,NA,Mozzarella,NA,kg,NA,À partir du commerce de détail,Consommation,9.8
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink UHT,Lait de consommation,Bio,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.79
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Mozzarella,Fromage,Bio,NA,NA,Mozzarella,NA,kg,NA,À partir du commerce de détail,Consommation,14.266667
05-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt nature,Yogourt,Bio,NA,NA,Yogourt nature,NA,kg,NA,À partir du commerce de détail,Consommation,3.277778
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Brie CH 45%,Fromage,Bio,NA,NA,Brie CH 45%,NA,kg,NA,À partir du commerce de détail,Consommation,21.944444
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tête de Moine,Fromage,Conventionnel,NA,NA,Tête de Moine,NA,kg,NA,À partir du commerce de détail,Consommation,21.02
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit doux,Fromage,Conventionnel,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,13.4
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème entière UHT 35%,Crème,Conventionnel,NA,NA,Crème entière,NA,Litre,NA,À partir du commerce de détail,Consommation,6.6
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink UHT,Lait de consommation,Conventionnel,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.3
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre à rôtir,Beurre,Conventionnel,NA,NA,Beurre à rôtir,NA,kg,NA,À partir du commerce de détail,Consommation,17.755556
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de choix,Beurre,Bio,NA,NA,Beurre de choix,NA,kg,NA,À partir du commerce de détail,Consommation,18.95
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Fromage à raclette,Fromage,Conventionnel,NA,NA,Fromage à raclette,NA,kg,NA,À partir du commerce de détail,Consommation,21.17
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème entière UHT 35%,Crème,Bio,NA,NA,Crème entière,NA,Litre,NA,À partir du commerce de détail,Consommation,13.2
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink pasteurisé,Lait de consommation,Bio,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.78
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Emmentaler surchoix,Fromage,Conventionnel,NA,NA,Emmentaler,NA,kg,NA,À partir du commerce de détail,Consommation,18.72
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt aux fruits,Yogourt,Conventionnel,NA,NA,"Yogourt, autres fruits",NA,kg,NA,À partir du commerce de détail,Consommation,3.166667
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait écrémé UHT,Lait de consommation,Conventionnel,NA,NA,Lait écrémé,NA,Litre,NA,À partir du commerce de détail,Consommation,1.54
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit surchoix,Fromage,Conventionnel,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,16.69
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Cottage cheese nature 15%,Fromage,Conventionnel,NA,NA,Cottage cheese,NA,kg,NA,À partir du commerce de détail,Consommation,7.9
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier pasteurisé,Lait de consommation,Bio,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.78
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère surchoix,Fromage,Conventionnel,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,19.26
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de cuisine (Le Beurre),Beurre,Conventionnel,NA,NA,Beurre de cuisine,NA,kg,NA,À partir du commerce de détail,Consommation,12.72
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Sbrinz,Fromage,Conventionnel,NA,NA,Sbrinz,NA,kg,NA,À partir du commerce de détail,Consommation,22.82
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Appenzell surchoix,Fromage,Conventionnel,NA,NA,Appenzell,NA,kg,NA,À partir du commerce de détail,Consommation,18.16
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Emmentaler,Fromage,Bio,NA,NA,Emmentaler,NA,kg,NA,À partir du commerce de détail,Consommation,18.79
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème à café UHT 15%,Crème,Conventionnel,NA,NA,Crème à café,NA,Litre,NA,À partir du commerce de détail,Consommation,3.72
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de choix,Beurre,Conventionnel,NA,NA,Beurre de choix,NA,kg,NA,À partir du commerce de détail,Consommation,15.3
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Vacherin fribourgeois,Fromage,Conventionnel,NA,NA,Vacherin fribourgeois,NA,kg,NA,À partir du commerce de détail,Consommation,19.56
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt nature,Yogourt,Conventionnel,NA,NA,Yogourt nature,NA,kg,NA,À partir du commerce de détail,Consommation,2.388889
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt nature,Yogourt,Bio,NA,NA,Yogourt nature,NA,kg,NA,À partir du commerce de détail,Consommation,3.277778
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Mozzarella,Fromage,Conventionnel,NA,NA,Mozzarella,NA,kg,NA,À partir du commerce de détail,Consommation,10.266667
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Brie CH 45%,Fromage,Conventionnel,NA,NA,Brie CH 45%,NA,kg,NA,À partir du commerce de détail,Consommation,17.833333
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink UHT,Lait de consommation,Bio,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.82
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit,Fromage,Bio,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,19.66
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Mozzarella,Fromage,Bio,NA,NA,Mozzarella,NA,kg,NA,À partir du commerce de détail,Consommation,14.266667
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier UHT,Lait de consommation,Bio,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.82
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Fromage à pâte molle, croûte mixte",Fromage,Conventionnel,NA,NA,"Fromage à pâte molle, croûte mixte",NA,kg,NA,À partir du commerce de détail,Consommation,22.866667
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Camembert 60%,Fromage,Conventionnel,NA,NA,Camembert 60%,NA,kg,NA,À partir du commerce de détail,Consommation,19.04
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère,Fromage,Bio,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,21.45
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Appenzell doux,Fromage,Conventionnel,NA,NA,Appenzell,NA,kg,NA,À partir du commerce de détail,Consommation,16.79
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Demi-crème UHT 25%,Crème,Conventionnel,NA,NA,Demi-crème,NA,Litre,NA,À partir du commerce de détail,Consommation,5.16
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier UHT,Lait de consommation,Conventionnel,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.34
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt aux fruits,Yogourt,Bio,NA,NA,"Yogourt, autres fruits",NA,kg,NA,À partir du commerce de détail,Consommation,4.166667
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier pasteurisé,Lait de consommation,Conventionnel,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.5
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Emmentaler doux,Fromage,Conventionnel,NA,NA,Emmentaler,NA,kg,NA,À partir du commerce de détail,Consommation,15.63
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Edamer CH,Fromage,Conventionnel,NA,NA,Edamer CH,NA,kg,NA,À partir du commerce de détail,Consommation,15.07
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink pasteurisé,Lait de consommation,Conventionnel,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.47
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tomme,Fromage,Conventionnel,NA,NA,Tomme,NA,kg,NA,À partir du commerce de détail,Consommation,17.9
04-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère doux,Fromage,Conventionnel,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,16.56
03-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Emmentaler,Fromage,Bio,NA,NA,Emmentaler,NA,kg,NA,À partir du commerce de détail,Consommation,19.14
03-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème entière UHT 35%,Crème,Bio,NA,NA,Crème entière,NA,Litre,NA,À partir du commerce de détail,Consommation,13.2
03-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Demi-crème UHT 25%,Crème,Conventionnel,NA,NA,Demi-crème,NA,Litre,NA,À partir du commerce de détail,Consommation,4.96
03-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de cuisine (Le Beurre),Beurre,Conventionnel,NA,NA,Beurre de cuisine,NA,kg,NA,À partir du commerce de détail,Consommation,12.64
03-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Appenzell surchoix,Fromage,Conventionnel,NA,NA,Appenzell,NA,kg,NA,À partir du commerce de détail,Consommation,18.59
03-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de choix,Beurre,Conventionnel,NA,NA,Beurre de choix,NA,kg,NA,À partir du commerce de détail,Consommation,15.3
03-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Appenzell doux,Fromage,Conventionnel,NA,NA,Appenzell,NA,kg,NA,À partir du commerce de détail,Consommation,16.38
03-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt nature,Yogourt,Bio,NA,NA,Yogourt nature,NA,kg,NA,À partir du commerce de détail,Consommation,3.333333
03-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt aux fruits,Yogourt,Conventionnel,NA,NA,"Yogourt, autres fruits",NA,kg,NA,À partir du commerce de détail,Consommation,3.166667
03-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Edamer CH,Fromage,Conventionnel,NA,NA,Edamer CH,NA,kg,NA,À partir du commerce de détail,Consommation,15.07
03-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Mozzarella,Fromage,Conventionnel,NA,NA,Mozzarella,NA,kg,NA,À partir du commerce de détail,Consommation,10.066667
03-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère doux,Fromage,Conventionnel,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,16.56
03-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier UHT,Lait de consommation,Bio,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.82
03-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère surchoix,Fromage,Conventionnel,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,19.77
03-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink pasteurisé,Lait de consommation,Conventionnel,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.47
03-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Camembert 60%,Fromage,Conventionnel,NA,NA,Camembert 60%,NA,kg,NA,À partir du commerce de détail,Consommation,19.28
03-2014,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère,Fromage,Bio,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,21.92
